file,main,res,task,f,corpus
ES2014c.Mix-Headset,27.6,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_jsalt19_spkdiar_ami_eval_Mix-Headset_plda_scores_tbest_clean.pyannote-det,det,ami_test.txt,ami
ES2014c.Mix-Headset,20.89,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_ami_jsalt19_spkdiar_ami_eval_Mix-Headset_gtvad_plda_scores_tbest_clean.pyannote-der,diar,ami_test.txt,ami
ES2014c.Mix-Headset,30.59,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_jsalt19_spkdiar_ami_eval_Mix-Headset_gtvad_plda_scores_tbest_clean.pyannote-der,diar,ami_test.txt,ami
ES2014c.Mix-Headset,50.16,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_jsalt19_spkdiar_ami_eval_Mix-Headset_plda_scores_tbest_clean.pyannote-der,diar,ami_test.txt,ami
ES2014c.Mix-Headset,0.04,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_jsalt19_spkdiar_ami_eval_Mix-Headset_gtvad_plda_scores_tbest_clean.pyannote-det,det,ami_test.txt,ami
ES2014c.Mix-Headset,27.6,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_ami_jsalt19_spkdiar_ami_eval_Mix-Headset_plda_scores_tbest_clean.pyannote-det,det,ami_test.txt,ami
ES2014d.Mix-Headset,27.74,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_jsalt19_spkdiar_ami_eval_Mix-Headset_gtvad_plda_scores_tbest_clean.pyannote-der,diar,ami_test.txt,ami
ES2014d.Mix-Headset,0.06,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_jsalt19_spkdiar_ami_eval_Mix-Headset_gtvad_plda_scores_tbest_clean.pyannote-det,det,ami_test.txt,ami
ES2014d.Mix-Headset,43.18,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_jsalt19_spkdiar_ami_eval_Mix-Headset_plda_scores_tbest_clean.pyannote-der,diar,ami_test.txt,ami
ES2014d.Mix-Headset,24.08,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_jsalt19_spkdiar_ami_eval_Mix-Headset_plda_scores_tbest_clean.pyannote-det,det,ami_test.txt,ami
ES2014d.Mix-Headset,24.08,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_ami_jsalt19_spkdiar_ami_eval_Mix-Headset_plda_scores_tbest_clean.pyannote-det,det,ami_test.txt,ami
ES2014d.Mix-Headset,21.38,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_ami_jsalt19_spkdiar_ami_eval_Mix-Headset_gtvad_plda_scores_tbest_clean.pyannote-der,diar,ami_test.txt,ami
ES2014d.Mix-Headset,42.7,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_ami_jsalt19_spkdiar_ami_eval_Mix-Headset_plda_scores_tbest_clean.pyannote-der,diar,ami_test.txt,ami
ES2014d.Mix-Headset,0.06,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_ami_jsalt19_spkdiar_ami_eval_Mix-Headset_gtvad_plda_scores_tbest_clean.pyannote-det,det,ami_test.txt,ami
IS1009a.Mix-Headset,0.06,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_jsalt19_spkdiar_ami_eval_Mix-Headset_gtvad_plda_scores_tbest_clean.pyannote-det,det,ami_test.txt,ami
IS1009a.Mix-Headset,28.19,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_jsalt19_spkdiar_ami_eval_Mix-Headset_gtvad_plda_scores_tbest_clean.pyannote-der,diar,ami_test.txt,ami
IS1009a.Mix-Headset,27.9,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_ami_jsalt19_spkdiar_ami_eval_Mix-Headset_gtvad_plda_scores_tbest_clean.pyannote-der,diar,ami_test.txt,ami
IS1009a.Mix-Headset,67.5,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_jsalt19_spkdiar_ami_eval_Mix-Headset_plda_scores_tbest_clean.pyannote-der,diar,ami_test.txt,ami
IS1009a.Mix-Headset,0.06,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_ami_jsalt19_spkdiar_ami_eval_Mix-Headset_gtvad_plda_scores_tbest_clean.pyannote-det,det,ami_test.txt,ami
IS1009a.Mix-Headset,33.44,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_ami_jsalt19_spkdiar_ami_eval_Mix-Headset_plda_scores_tbest_clean.pyannote-det,det,ami_test.txt,ami
IS1009a.Mix-Headset,33.44,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_jsalt19_spkdiar_ami_eval_Mix-Headset_plda_scores_tbest_clean.pyannote-det,det,ami_test.txt,ami
IS1009a.Mix-Headset,56.88,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_ami_jsalt19_spkdiar_ami_eval_Mix-Headset_plda_scores_tbest_clean.pyannote-der,diar,ami_test.txt,ami
IS1009b.Mix-Headset,31.08,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_jsalt19_spkdiar_ami_eval_Mix-Headset_gtvad_plda_scores_tbest_clean.pyannote-der,diar,ami_test.txt,ami
IS1009b.Mix-Headset,14.18,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_jsalt19_spkdiar_ami_eval_Mix-Headset_plda_scores_tbest_clean.pyannote-det,det,ami_test.txt,ami
IS1009b.Mix-Headset,42.73,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_ami_jsalt19_spkdiar_ami_eval_Mix-Headset_plda_scores_tbest_clean.pyannote-der,diar,ami_test.txt,ami
IS1009b.Mix-Headset,14.18,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_ami_jsalt19_spkdiar_ami_eval_Mix-Headset_plda_scores_tbest_clean.pyannote-det,det,ami_test.txt,ami
IS1009b.Mix-Headset,42.66,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_jsalt19_spkdiar_ami_eval_Mix-Headset_plda_scores_tbest_clean.pyannote-der,diar,ami_test.txt,ami
IS1009b.Mix-Headset,30.07,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_ami_jsalt19_spkdiar_ami_eval_Mix-Headset_gtvad_plda_scores_tbest_clean.pyannote-der,diar,ami_test.txt,ami
IS1009b.Mix-Headset,0.03,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_ami_jsalt19_spkdiar_ami_eval_Mix-Headset_gtvad_plda_scores_tbest_clean.pyannote-det,det,ami_test.txt,ami
IS1009b.Mix-Headset,0.03,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_jsalt19_spkdiar_ami_eval_Mix-Headset_gtvad_plda_scores_tbest_clean.pyannote-det,det,ami_test.txt,ami
IS1009c.Mix-Headset,34.54,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_ami_jsalt19_spkdiar_ami_eval_Mix-Headset_gtvad_plda_scores_tbest_clean.pyannote-der,diar,ami_test.txt,ami
IS1009c.Mix-Headset,0.05,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_jsalt19_spkdiar_ami_eval_Mix-Headset_gtvad_plda_scores_tbest_clean.pyannote-det,det,ami_test.txt,ami
IS1009c.Mix-Headset,30.81,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_jsalt19_spkdiar_ami_eval_Mix-Headset_gtvad_plda_scores_tbest_clean.pyannote-der,diar,ami_test.txt,ami
IS1009c.Mix-Headset,18.57,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_ami_jsalt19_spkdiar_ami_eval_Mix-Headset_plda_scores_tbest_clean.pyannote-det,det,ami_test.txt,ami
IS1009c.Mix-Headset,50.25,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_jsalt19_spkdiar_ami_eval_Mix-Headset_plda_scores_tbest_clean.pyannote-der,diar,ami_test.txt,ami
IS1009c.Mix-Headset,51.2,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_ami_jsalt19_spkdiar_ami_eval_Mix-Headset_plda_scores_tbest_clean.pyannote-der,diar,ami_test.txt,ami
IS1009c.Mix-Headset,0.05,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_ami_jsalt19_spkdiar_ami_eval_Mix-Headset_gtvad_plda_scores_tbest_clean.pyannote-det,det,ami_test.txt,ami
IS1009c.Mix-Headset,18.57,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_jsalt19_spkdiar_ami_eval_Mix-Headset_plda_scores_tbest_clean.pyannote-det,det,ami_test.txt,ami
IS1009d.Mix-Headset,21.69,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_ami_jsalt19_spkdiar_ami_eval_Mix-Headset_plda_scores_tbest_clean.pyannote-det,det,ami_test.txt,ami
IS1009d.Mix-Headset,46.65,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_ami_jsalt19_spkdiar_ami_eval_Mix-Headset_plda_scores_tbest_clean.pyannote-der,diar,ami_test.txt,ami
IS1009d.Mix-Headset,0.06,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_ami_jsalt19_spkdiar_ami_eval_Mix-Headset_gtvad_plda_scores_tbest_clean.pyannote-det,det,ami_test.txt,ami
IS1009d.Mix-Headset,25.07,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_ami_jsalt19_spkdiar_ami_eval_Mix-Headset_gtvad_plda_scores_tbest_clean.pyannote-der,diar,ami_test.txt,ami
IS1009d.Mix-Headset,26.68,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_jsalt19_spkdiar_ami_eval_Mix-Headset_gtvad_plda_scores_tbest_clean.pyannote-der,diar,ami_test.txt,ami
IS1009d.Mix-Headset,21.69,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_jsalt19_spkdiar_ami_eval_Mix-Headset_plda_scores_tbest_clean.pyannote-det,det,ami_test.txt,ami
IS1009d.Mix-Headset,54.27,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_jsalt19_spkdiar_ami_eval_Mix-Headset_plda_scores_tbest_clean.pyannote-der,diar,ami_test.txt,ami
IS1009d.Mix-Headset,0.06,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_jsalt19_spkdiar_ami_eval_Mix-Headset_gtvad_plda_scores_tbest_clean.pyannote-det,det,ami_test.txt,ami
jsalt-rm1-se06.1-mc05-stu,0,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_jsalt19_spkdiar_sri_eval_gtvad_plda_scores_tbest_clean.pyannote-det,det,sri_test.txt,sri
jsalt-rm1-se06.1-mc05-stu,34.36,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_chime5_jsalt19_spkdiar_sri_eval_plda_scores_tbest_clean.pyannote-det,det,sri_test.txt,sri
jsalt-rm1-se06.1-mc05-stu,10.1,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_chime5_jsalt19_spkdiar_sri_eval_gtvad_plda_scores_tbest_clean.pyannote-der,diar,sri_test.txt,sri
jsalt-rm1-se06.1-mc05-stu,15.06,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_jsalt19_spkdiar_sri_eval_gtvad_plda_scores_tbest_clean.pyannote-der,diar,sri_test.txt,sri
jsalt-rm1-se06.1-mc05-stu,34.36,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_jsalt19_spkdiar_sri_eval_plda_scores_tbest_clean.pyannote-det,det,sri_test.txt,sri
jsalt-rm1-se06.1-mc05-stu,47.96,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_chime5_jsalt19_spkdiar_sri_eval_plda_scores_tbest_clean.pyannote-der,diar,sri_test.txt,sri
jsalt-rm1-se06.1-mc05-stu,49.52,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_jsalt19_spkdiar_sri_eval_plda_scores_tbest_clean.pyannote-der,diar,sri_test.txt,sri
jsalt-rm1-se06.1-mc05-stu,0,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_chime5_jsalt19_spkdiar_sri_eval_gtvad_plda_scores_tbest_clean.pyannote-det,det,sri_test.txt,sri
jsalt-rm1-se06.1-mc09-lap,29.47,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_jsalt19_spkdiar_sri_eval_plda_scores_tbest_clean.pyannote-det,det,sri_test.txt,sri
jsalt-rm1-se06.1-mc09-lap,4.31,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_jsalt19_spkdiar_sri_eval_gtvad_plda_scores_tbest_clean.pyannote-der,diar,sri_test.txt,sri
jsalt-rm1-se06.1-mc09-lap,29.47,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_chime5_jsalt19_spkdiar_sri_eval_plda_scores_tbest_clean.pyannote-det,det,sri_test.txt,sri
jsalt-rm1-se06.1-mc09-lap,33.82,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_chime5_jsalt19_spkdiar_sri_eval_plda_scores_tbest_clean.pyannote-der,diar,sri_test.txt,sri
jsalt-rm1-se06.1-mc09-lap,0,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_jsalt19_spkdiar_sri_eval_gtvad_plda_scores_tbest_clean.pyannote-det,det,sri_test.txt,sri
jsalt-rm1-se06.1-mc09-lap,32.29,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_jsalt19_spkdiar_sri_eval_plda_scores_tbest_clean.pyannote-der,diar,sri_test.txt,sri
jsalt-rm1-se06.1-mc09-lap,0,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_chime5_jsalt19_spkdiar_sri_eval_gtvad_plda_scores_tbest_clean.pyannote-det,det,sri_test.txt,sri
jsalt-rm1-se06.1-mc09-lap,0,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_chime5_jsalt19_spkdiar_sri_eval_gtvad_plda_scores_tbest_clean.pyannote-der,diar,sri_test.txt,sri
jsalt-rm1-se06.1-mc10-lap,56.84,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_chime5_jsalt19_spkdiar_sri_eval_plda_scores_tbest_clean.pyannote-det,det,sri_test.txt,sri
jsalt-rm1-se06.1-mc10-lap,62.79,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_chime5_jsalt19_spkdiar_sri_eval_plda_scores_tbest_clean.pyannote-der,diar,sri_test.txt,sri
jsalt-rm1-se06.1-mc10-lap,56.84,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_jsalt19_spkdiar_sri_eval_plda_scores_tbest_clean.pyannote-det,det,sri_test.txt,sri
jsalt-rm1-se06.1-mc10-lap,62.53,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_jsalt19_spkdiar_sri_eval_plda_scores_tbest_clean.pyannote-der,diar,sri_test.txt,sri
jsalt-rm1-se06.1-mc10-lap,9.49,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_jsalt19_spkdiar_sri_eval_gtvad_plda_scores_tbest_clean.pyannote-der,diar,sri_test.txt,sri
jsalt-rm1-se06.1-mc10-lap,0,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_chime5_jsalt19_spkdiar_sri_eval_gtvad_plda_scores_tbest_clean.pyannote-det,det,sri_test.txt,sri
jsalt-rm1-se06.1-mc10-lap,13.1,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_chime5_jsalt19_spkdiar_sri_eval_gtvad_plda_scores_tbest_clean.pyannote-der,diar,sri_test.txt,sri
jsalt-rm1-se06.1-mc10-lap,0,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_jsalt19_spkdiar_sri_eval_gtvad_plda_scores_tbest_clean.pyannote-det,det,sri_test.txt,sri
jsalt-rm1-se06.1-mc16-ele,30.78,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_chime5_jsalt19_spkdiar_sri_eval_plda_scores_tbest_clean.pyannote-det,det,sri_test.txt,sri
jsalt-rm1-se06.1-mc16-ele,0,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_chime5_jsalt19_spkdiar_sri_eval_gtvad_plda_scores_tbest_clean.pyannote-det,det,sri_test.txt,sri
jsalt-rm1-se06.1-mc16-ele,0,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_jsalt19_spkdiar_sri_eval_gtvad_plda_scores_tbest_clean.pyannote-det,det,sri_test.txt,sri
jsalt-rm1-se06.1-mc16-ele,3.66,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_jsalt19_spkdiar_sri_eval_gtvad_plda_scores_tbest_clean.pyannote-der,diar,sri_test.txt,sri
jsalt-rm1-se06.1-mc16-ele,30.78,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_jsalt19_spkdiar_sri_eval_plda_scores_tbest_clean.pyannote-det,det,sri_test.txt,sri
jsalt-rm1-se06.1-mc16-ele,5.3,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_chime5_jsalt19_spkdiar_sri_eval_gtvad_plda_scores_tbest_clean.pyannote-der,diar,sri_test.txt,sri
jsalt-rm1-se06.1-mc16-ele,49.87,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_jsalt19_spkdiar_sri_eval_plda_scores_tbest_clean.pyannote-der,diar,sri_test.txt,sri
jsalt-rm1-se06.1-mc16-ele,34.71,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_chime5_jsalt19_spkdiar_sri_eval_plda_scores_tbest_clean.pyannote-der,diar,sri_test.txt,sri
jsalt-rm1-se06.2-mc05-stu,10.2,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_chime5_jsalt19_spkdiar_sri_eval_plda_scores_tbest_clean.pyannote-det,det,sri_test.txt,sri
jsalt-rm1-se06.2-mc05-stu,0,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_chime5_jsalt19_spkdiar_sri_eval_gtvad_plda_scores_tbest_clean.pyannote-det,det,sri_test.txt,sri
jsalt-rm1-se06.2-mc05-stu,10.2,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_jsalt19_spkdiar_sri_eval_plda_scores_tbest_clean.pyannote-det,det,sri_test.txt,sri
jsalt-rm1-se06.2-mc05-stu,48.31,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_jsalt19_spkdiar_sri_eval_gtvad_plda_scores_tbest_clean.pyannote-der,diar,sri_test.txt,sri
jsalt-rm1-se06.2-mc05-stu,53.57,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_jsalt19_spkdiar_sri_eval_plda_scores_tbest_clean.pyannote-der,diar,sri_test.txt,sri
jsalt-rm1-se06.2-mc05-stu,53.34,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_chime5_jsalt19_spkdiar_sri_eval_plda_scores_tbest_clean.pyannote-der,diar,sri_test.txt,sri
jsalt-rm1-se06.2-mc05-stu,0,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_jsalt19_spkdiar_sri_eval_gtvad_plda_scores_tbest_clean.pyannote-det,det,sri_test.txt,sri
jsalt-rm1-se06.2-mc05-stu,47.1,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_chime5_jsalt19_spkdiar_sri_eval_gtvad_plda_scores_tbest_clean.pyannote-der,diar,sri_test.txt,sri
jsalt-rm1-se06.2-mc09-lap,0,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_chime5_jsalt19_spkdiar_sri_eval_gtvad_plda_scores_tbest_clean.pyannote-det,det,sri_test.txt,sri
jsalt-rm1-se06.2-mc09-lap,53.92,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_chime5_jsalt19_spkdiar_sri_eval_plda_scores_tbest_clean.pyannote-der,diar,sri_test.txt,sri
jsalt-rm1-se06.2-mc09-lap,47.57,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_chime5_jsalt19_spkdiar_sri_eval_gtvad_plda_scores_tbest_clean.pyannote-der,diar,sri_test.txt,sri
jsalt-rm1-se06.2-mc09-lap,10.79,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_chime5_jsalt19_spkdiar_sri_eval_plda_scores_tbest_clean.pyannote-det,det,sri_test.txt,sri
jsalt-rm1-se06.2-mc09-lap,47.97,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_jsalt19_spkdiar_sri_eval_gtvad_plda_scores_tbest_clean.pyannote-der,diar,sri_test.txt,sri
jsalt-rm1-se06.2-mc09-lap,0,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_jsalt19_spkdiar_sri_eval_gtvad_plda_scores_tbest_clean.pyannote-det,det,sri_test.txt,sri
jsalt-rm1-se06.2-mc09-lap,52.88,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_jsalt19_spkdiar_sri_eval_plda_scores_tbest_clean.pyannote-der,diar,sri_test.txt,sri
jsalt-rm1-se06.2-mc09-lap,10.79,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_jsalt19_spkdiar_sri_eval_plda_scores_tbest_clean.pyannote-det,det,sri_test.txt,sri
jsalt-rm1-se06.2-mc10-lap,0,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_chime5_jsalt19_spkdiar_sri_eval_gtvad_plda_scores_tbest_clean.pyannote-det,det,sri_test.txt,sri
jsalt-rm1-se06.2-mc10-lap,53.41,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_chime5_jsalt19_spkdiar_sri_eval_plda_scores_tbest_clean.pyannote-der,diar,sri_test.txt,sri
jsalt-rm1-se06.2-mc10-lap,54.22,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_jsalt19_spkdiar_sri_eval_plda_scores_tbest_clean.pyannote-der,diar,sri_test.txt,sri
jsalt-rm1-se06.2-mc10-lap,47.57,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_chime5_jsalt19_spkdiar_sri_eval_gtvad_plda_scores_tbest_clean.pyannote-der,diar,sri_test.txt,sri
jsalt-rm1-se06.2-mc10-lap,10.45,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_chime5_jsalt19_spkdiar_sri_eval_plda_scores_tbest_clean.pyannote-det,det,sri_test.txt,sri
jsalt-rm1-se06.2-mc10-lap,10.45,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_jsalt19_spkdiar_sri_eval_plda_scores_tbest_clean.pyannote-det,det,sri_test.txt,sri
jsalt-rm1-se06.2-mc10-lap,48.87,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_jsalt19_spkdiar_sri_eval_gtvad_plda_scores_tbest_clean.pyannote-der,diar,sri_test.txt,sri
jsalt-rm1-se06.2-mc10-lap,0,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_jsalt19_spkdiar_sri_eval_gtvad_plda_scores_tbest_clean.pyannote-det,det,sri_test.txt,sri
jsalt-rm1-se06.2-mc16-ele,52.88,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_chime5_jsalt19_spkdiar_sri_eval_plda_scores_tbest_clean.pyannote-der,diar,sri_test.txt,sri
jsalt-rm1-se06.2-mc16-ele,0,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_chime5_jsalt19_spkdiar_sri_eval_gtvad_plda_scores_tbest_clean.pyannote-det,det,sri_test.txt,sri
jsalt-rm1-se06.2-mc16-ele,0,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_jsalt19_spkdiar_sri_eval_gtvad_plda_scores_tbest_clean.pyannote-det,det,sri_test.txt,sri
jsalt-rm1-se06.2-mc16-ele,47.07,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_chime5_jsalt19_spkdiar_sri_eval_gtvad_plda_scores_tbest_clean.pyannote-der,diar,sri_test.txt,sri
jsalt-rm1-se06.2-mc16-ele,48.73,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_jsalt19_spkdiar_sri_eval_gtvad_plda_scores_tbest_clean.pyannote-der,diar,sri_test.txt,sri
jsalt-rm1-se06.2-mc16-ele,52.77,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_jsalt19_spkdiar_sri_eval_plda_scores_tbest_clean.pyannote-der,diar,sri_test.txt,sri
jsalt-rm1-se06.2-mc16-ele,10.3,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_chime5_jsalt19_spkdiar_sri_eval_plda_scores_tbest_clean.pyannote-det,det,sri_test.txt,sri
jsalt-rm1-se06.2-mc16-ele,10.3,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_jsalt19_spkdiar_sri_eval_plda_scores_tbest_clean.pyannote-det,det,sri_test.txt,sri
jsalt-rm1-se07.1-mc05-stu,53.34,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_chime5_jsalt19_spkdiar_sri_eval_plda_scores_tbest_clean.pyannote-der,diar,sri_test.txt,sri
jsalt-rm1-se07.1-mc05-stu,59.9,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_jsalt19_spkdiar_sri_eval_gtvad_plda_scores_tbest_clean.pyannote-der,diar,sri_test.txt,sri
jsalt-rm1-se07.1-mc05-stu,0,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_chime5_jsalt19_spkdiar_sri_eval_gtvad_plda_scores_tbest_clean.pyannote-det,det,sri_test.txt,sri
jsalt-rm1-se07.1-mc05-stu,0,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_jsalt19_spkdiar_sri_eval_gtvad_plda_scores_tbest_clean.pyannote-det,det,sri_test.txt,sri
jsalt-rm1-se07.1-mc05-stu,49.82,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_chime5_jsalt19_spkdiar_sri_eval_gtvad_plda_scores_tbest_clean.pyannote-der,diar,sri_test.txt,sri
